"as_of_date","classification_for_rate_setting","corresponding_generic_drug_effective_date","corresponding_generic_drug_nadac_per_unit","effective_date","explanation_code","nadac_per_unit","ndc","ndc_description","otc","pharmacy_type_indicator","pricing_unit"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","0.115","62011016901","HM EAR WAX REMOVAL KIT","Y","C/I","ML"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.57967","68462020011","TELMISARTAN 40 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","2.17094","51079081320","NADOLOL 40 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.04577","57237005799","LISINOPRIL 40 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.0272","62011016101","HM SENNA-S TABLET","Y","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.5866","00574010777","CLOTRIMAZOLE 10 MG TROCHE","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.02193","24385001121","MUSCLE RUB CREAM","Y","C/I","GM"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","1.4456","68462045535","CICLOPIROX 0.77% GEL","N","C/I","GM"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.10289","37205013905","EYE DROPS","Y","C/I","ML"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01872","51079045101","AMLODIPINE BESYLATE 5 MG TAB","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.65592","00904583112","ALL DAY ALLERGY-D TABLET","Y","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","0.0569","00113006510","NASAL SPRAY 0.05%","Y","C/I","ML"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01996","60505018601","LISINOPRIL 10 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.03424","43547025750","CARVEDILOL 25 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02438","51079038620","LORAZEPAM 1 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.45022","68084036401","METRONIDAZOLE 500 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.07951","00527178801","FLUPHENAZINE 1 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.0791","47335089483","CLOPIDOGREL 75 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.13602","60505255105","GABAPENTIN 600 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.19452","60505354803","IRBESARTAN 150 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.44222","33342007207","OLANZAPINE 20 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.08952","49884002810","HYDRALAZINE 50 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02313","00603321502","DIAZEPAM 10 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.07946","13668003705","RISPERIDONE 1 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.46425","00093570301","BUPROBAN 150 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.67195","00093009001","EPITOL 200 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.09957","60505258706","RISPERIDONE 2 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.31884","31722074690","VALSARTAN 80 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.13379","68084052501","OLANZAPINE 2.5 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","1.86331","51079081220","NADOLOL 20 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.40648","00093570301","BUPROBAN 150 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.06226","53746046605","IBUPROFEN 800 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.0648","24385039010","NOSE DROPS","Y","C/I","ML"
"2016-01-20T00:00:00.000","B",,,"2015-09-23T00:00:00.000","2, 5","24.18447","00065027515","AZOPT 1% EYE DROPS","N","C/I","ML"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.23343","13811051950","VOL-PLUS TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.06187","00781205305","TERAZOSIN 5 MG CAPSULE","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.02009","00832091015","LORAZEPAM 0.5 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.12272","31722028105","TOPIRAMATE 200 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","B",,,"2015-09-11T00:00:00.000","4, 5","159.43609","65649055102","RELISTOR 12 MG/0.6 ML VIAL","N","C/I","ML"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.31697","65862092790","FINASTERIDE 1 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.08689","60505287800","RAMIPRIL 10 MG CAPSULE","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.22169","76282025805","NABUMETONE 750 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.03493","68382006816","SIMVASTATIN 40 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.94335","00781197201","DESIPRAMINE 25 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.10594","65862012701","TORSEMIDE 20 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.04699","68084065811","IBUPROFEN 400 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","2.57679","49884041301","URSODIOL 500 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.36475","00378701793","BICALUTAMIDE 50 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","B",,,"2016-01-01T00:00:00.000","4, 5","10.43301","00023004210","TAZORAC 0.1% GEL","N","C/I","GM"
"2016-02-24T00:00:00.000","B",,,"2016-01-01T00:00:00.000","4","1.08036","00009002001","MEDROL 2 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.50858","68180084413","KURVELO TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.13268","63739051910","PREDNISONE 10 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.12395","00054872425","PREDNISONE 5 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.48961","50102012001","AUBRA-28 TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02773","00113007478","IBUPROFEN 200 MG TABLET","Y","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.04261","55111019730","SIMVASTATIN 5 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-01-20T00:00:00.000","4, 5","3.33857","00143985801","CEFTRIAXONE 500 MG VIAL","N","C/I","EA"
"2016-02-10T00:00:00.000","B",,,"2016-01-01T00:00:00.000","2","8.12488","00310075290","CRESTOR 20 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.19604","00904573411","NICORELIEF 2 MG GUM","Y","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.08632","68084020201","PRIMIDONE 50 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.37152","00591555610","PROPRANOLOL 40 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","0.116","00904631635","EAR DROPS 6.5%","Y","C/I","ML"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.6379","55111062930","ESZOPICLONE 1 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.14753","68084027601","METHIMAZOLE 10 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","1.33367","60505254406","GALANTAMINE HBR 12 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.20452","00378018201","PROPRANOLOL 10 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2015-09-23T00:00:00.000","4, 5","1.76133","60432083360","LINDANE 1% LOTION","N","C/I","ML"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.15915","68084020301","PRIMIDONE 250 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","2.36294","00093630195","ADAPALENE 0.1% GEL","N","C/I","GM"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.02531","68001020800","LISINOPRIL 20 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.67417","68180036009","FENOFIBRATE 48 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.30551","62037059705","CARTIA XT 120 MG CAPSULE","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.03499","68462010810","TOPIRAMATE 25 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.03602","00093015510","TOPIRAMATE 25 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.1807","00832121110","JANTOVEN 1 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.14923","51079008601","MIRTAZAPINE 15 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","1.01826","60687010395","FAMCICLOVIR 500 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.29773","16714007205","BACLOFEN 20 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.04731","24658024590","LISINOPRIL 40 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.07417","65162052111","PROMETHAZINE 25 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.06239","68084055811","LOVASTATIN 10 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.04731","00591040905","LISINOPRIL 40 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","0.06542","00145150103","ZEASORB 2% POWDER","Y","C/I","GM"
"2016-02-03T00:00:00.000","B",,,"2016-01-15T00:00:00.000","3","83.72678","65649020175","MOVIPREP POWDER PACKET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.27304","68084028101","CARBIDOPA-LEVO ER 25-100 TAB","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.03119","68084078311","GABAPENTIN 100 MG CAPSULE","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.72467","00555900867","NORTREL 0.5-35 TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.70914","16729004201","TACROLIMUS 1 MG CAPSULE","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.03777","60505252001","CITALOPRAM HBR 40 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.3677","00603499228","OXYCODONE HCL 30 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","4.27036","00591352530","LIDOCAINE 5% PATCH","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.02671","63739043201","SENNA-TIME S TABLET","Y","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.21972","33342007015","OLANZAPINE 10 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.28007","00224180124","KONSYL 6 GM PACKET","Y","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.33988","13107003234","MIRTAZAPINE 45 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.0267","24385090378","BISA-LAX EC 5 MG TABLET","Y","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2015-06-17T00:00:00.000","4","12.21445","00472173803","MICONAZOLE 3 200 MG VAG SUPP","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.07998","58605040101","ALLFEN DM TABLET","Y","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.1908","00093746498","IRBESARTAN 75 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.21767","76439026790","PNV 29-1 TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","B",,,"2015-10-06T00:00:00.000","2","9.89393","64764080530","ROZEREM 8 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2015-12-23T00:00:00.000","4","1.93131","00093209058","ZEOSA CHEWABLE TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.89781","42292000220","DIGITEK 250 MCG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","0.12624","00574200416","KIONEX POWDER","N","C/I","GM"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.17743","00378607405","FLUPHENAZINE 5 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.06127","68084077725","ACETAMINOPHEN ER 650 MG TABLET","Y","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.19187","00378301505","NABUMETONE 500 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.28803","23155014701","ACARBOSE 25 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.01313","00536097097","COUGH SYRUP","Y","C/I","ML"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.11474","00093894001","ACYCLOVIR 200 MG CAPSULE","N","C/I","EA"
"2016-02-03T00:00:00.000","B",,,"2016-01-01T00:00:00.000","2","4.17563","00046110081","PREMARIN 0.3 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","0.02875","49348089350","SM CLEARLAX POWDER","Y","C/I","GM"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01679","00603294820","CLONAZEPAM 0.5 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.0773","68382019816","PRAMIPEXOLE 0.5 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.08609","23155002701","VERAPAMIL 120 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.02707","60505014102","GLIPIZIDE 5 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.0848","68001014100","RAMIPRIL 10 MG CAPSULE","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.04473","60505011301","GABAPENTIN 300 MG CAPSULE","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.22755","51079042620","GLIMEPIRIDE 4 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","1.0097","00378537501","DOXEPIN 75 MG CAPSULE","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.1163","57237000805","MIRTAZAPINE 15 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.13928","66993046005","OLANZAPINE 2.5 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.15915","00603537221","PRIMIDONE 250 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01996","00591040710","LISINOPRIL 10 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.06422","00185061301","HYDROXYZINE PAM 25 MG CAP","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.13726","65862002901","GLYBURIDE 2.5 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01756","00143971710","FOLIC ACID 1 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","B",,,"2015-11-17T00:00:00.000","2","4.6981","50419040303","SAFYRAL TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.21216","60505311208","OLANZAPINE 7.5 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.15212","60505017201","QUINAPRIL 5 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.0246","00904610261","CLONAZEPAM 1 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 6","0.26594","47781034101","ACARBOSE 50 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.05368","69238110205","IBUPROFEN 600 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.06774","46122005103","INFANT GAS RELIEF DROPS","Y","C/I","ML"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.45396","51079095320","ENALAPRIL MALEATE 20 MG TAB","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02221","65862009705","MELOXICAM 7.5 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01731","00143126610","LISINOPRIL 5 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.03493","16729000617","SIMVASTATIN 40 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.12861","16729009015","FINASTERIDE 5 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.12861","00603363321","FINASTERIDE 5 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.8664","45963034102","DESIPRAMINE 10 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.07885","00067207060","NO DOZ 200 MG CAPLET","Y","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.0371","16729013816","CLONAZEPAM 2 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.09868","55111032001","GLIMEPIRIDE 1 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.09251","42571010005","GLIMEPIRIDE 1 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.36877","00603548432","PROPRANOLOL 40 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.32055","57237001030","MIRTAZAPINE 45 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-07-22T00:00:00.000","4, 5","1.24341","13925015903","LIDOCAINE 3% CREAM","N","C/I","GM"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.0251","68645046954","LISINOPRIL 20 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.20831","60505255205","GABAPENTIN 800 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","8.00699","00713052612","PROMETHEGAN 25 MG SUPP","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01887","24385046378","ALLERGY 4 MG TABLET","Y","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","2.98429","60505358306","ABACAVIR 300 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.20831","76282040690","GABAPENTIN 800 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","0.01748","49348001636","SM CASTOR OIL","Y","C/I","ML"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.07279","68180051601","LISINOPRIL 30 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","B",,,"2015-12-23T00:00:00.000","2","10.75113","50458057910","XARELTO 20 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.02531","00904580961","LISINOPRIL 20 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","B",,,"2016-01-01T00:00:00.000","2","41.33147","00069421032","VIAGRA 50 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-02-18T00:00:00.000","4","0.17056","63044063510","TRICON CAPSULE","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.44449","00555071558","CAMILA TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.10197","60505258800","RISPERIDONE 3 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","0.10176","24385007505","EYE DROPS","Y","C/I","ML"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.60233","68084000311","LOXAPINE 25 MG CAPSULE","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.03424","00378363401","CARVEDILOL 25 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","1.09346","00472024260","PERMETHRIN 5% CREAM","N","C/I","GM"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","0.01744","49348057627","SM ANTI-NAUSEA LIQUID","Y","C/I","ML"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.13677","00781188425","RANITIDINE 300 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.77257","57664024188","CLOZAPINE 50 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 6","0.88132","00781575301","METHYLPHENIDATE 20 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.70914","64380072106","TACROLIMUS 1 MG CAPSULE","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01849","00904580846","LISINOPRIL 10 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.07833","55111026890","SIMVASTATIN 80 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.32585","00904592361","HALOPERIDOL 1 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.22755","00093725601","GLIMEPIRIDE 4 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","B",,,"2016-01-19T00:00:00.000","3, 5","8.01771","00145007160","VELTIN GEL","N","C/I","GM"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","0.02533","60432060404","PROMETHAZINE-DM SYRUP","N","C/I","ML"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.04726","55111068205","IBUPROFEN 400 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.09094","62584073401","HYDRALAZINE 50 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","13.1721","00378870049","ACYCLOVIR 5% OINTMENT","N","C/I","GM"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.1512","63323012930","ANASTROZOLE 1 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.06366","51079093620","TERAZOSIN 1 MG CAPSULE","N","C/I","EA"
